country_short,country,date,days,mobility_index,policy_index,facemask_index,test_rate,testpositivityrate,rank_face_mask,ranking_testrate,ranking_testpositivity
BRA,Brazil,2020-07-19,145,-23.4631,41.17073,,49.27459,0.92828764200000,,,
CHL,Chile,2020-02-25,0,0.4857,,,0,,,,
CHL,Chile,2020-02-26,0,0.1143,,,0,,,,
CHL,Chile,2020-02-27,0,-0.0571,,,0,,,,
CHL,Chile,2020-02-28,0,0.4,,,0,,,,
CHL,Chile,2020-02-29,0,0.7143,,,0,,,,
CHL,Chile,2020-03-01,0,1.2857,,,0,,,,
CHL,Chile,2020-03-02,0,1.8286,,,0,,,,
CHL,Chile,2020-03-03,0,2.2286,,,0.120041305,,,,
CHL,Chile,2020-03-04,1,2.7143,0,,0.259555878,,,,
CHL,Chile,2020-03-05,2,2.9714,0,,0.425747867,,,,
CHL,Chile,2020-03-06,3,2.9429,0,,0.626986204,,,,
CHL,Chile,2020-03-07,4,2.2857,0,,0.872378511,,,,
CHL,Chile,2020-03-08,5,2.1714,0,,1.170811274,,,,
CHL,Chile,2020-03-09,6,2.0286,0,,1.529722255,0.00524752100000,,,
CHL,Chile,2020-03-10,7,1.7429,0,,1.834149125,0.00586724000000,,,
CHL,Chile,2020-03-11,8,1.2286,0,,2.187264565,0.00846777500000,,,
CHL,Chile,2020-03-12,9,0.8,0,,2.582627238,0.00589825400000,,,
CHL,Chile,2020-03-13,10,0.5429,0,,3.011679239,0.00979399000000,,,
CHL,Chile,2020-03-14,11,0.3429,3.350126051,,3.464858315,0.01300329400000,,,
CHL,Chile,2020-03-15,12,-0.9143,7.743593612,,3.932898101,0.01330392300000,,,
CHL,Chile,2020-03-16,13,-2.6571,17.39991086,,4.408155989,0.02546219800000,,,
CHL,Chile,2020-03-17,14,-5.8571,21.58159685,,4.885523905,0.03034559800000,,,
CHL,Chile,2020-03-18,15,-9.4571,26.72701339,,5.362524092,0.03247946000000,,,
CHL,Chile,2020-03-19,16,-14.5714,29.85060526,,5.838672708,0.03247946000000,,,
CHL,Chile,2020-03-20,17,-20.6286,32.29617616,,6.314643553,0.05068310700000,,,
CHL,Chile,2020-03-21,18,-27.3429,32.12118004,,6.791741399,0.05846139500000,,,
CHL,Chile,2020-03-22,19,-34.6571,33.69938936,,7.271837434,0.06587836200000,,,
CHL,Chile,2020-03-23,20,-40.4857,35.05358935,,7.75758424,0.06447749800000,,,
CHL,Chile,2020-03-24,21,-44.9714,36.23196727,,8.252609059,0.07382907900000,,,
CHL,Chile,2020-03-25,22,-48.7143,43.07397335,,8.761440167,0.08758023000000,,,
CHL,Chile,2020-03-26,23,-50.5429,45.54954085,,9.289076602,0.10067491200000,,,
CHL,Chile,2020-03-27,24,-52.8286,47.4987953,,9.840283359,0.10150569500000,,,
CHL,Chile,2020-03-28,25,-53.9429,49.13663978,,10.41882108,0.11181859000000,,,
CHL,Chile,2020-03-29,26,-54.5429,50.55509341,,11.02684222,0.11779718400000,,,
CHL,Chile,2020-03-30,27,-55.0286,51.80609281,,11.66461411,0.12683523100000,,,
CHL,Chile,2020-03-31,28,-54.9429,52.92329216,,12.33060859,0.12858361800000,,,
CHL,Chile,2020-04-01,29,-54.9714,53.93036376,,13.02189285,0.12697477400000,,,
CHL,Chile,2020-04-02,30,-55.6,54.84487758,,13.73467659,0.13435898700000,,,
CHL,Chile,2020-04-03,31,-55.1429,55.68037411,,14.46481651,0.12886711300000,,,
CHL,Chile,2020-04-04,32,-54.7714,56.44758161,,15.20806653,0.12876907300000,,,
CHL,Chile,2020-04-05,33,-54.2857,57.15518292,,15.95995362,0.12815231800000,,,
CHL,Chile,2020-04-06,34,-54.0857,57.81032482,,16.7153663,0.12421460800000,,,
CHL,Chile,2020-04-07,35,-54.2,58.41897118,,17.46816877,0.12006860400000,,,
CHL,Chile,2020-04-08,36,-54.3429,58.98615602,,18.21122752,0.12162757300000,,,
CHL,Chile,2020-04-09,37,-53.9143,59.51616997,,18.93707219,0.11888271300000,,,
CHL,Chile,2020-04-10,38,-56.6571,60.01270087,,19.63911301,0.12283309700000,,,
CHL,Chile,2020-04-11,39,-58.2,60.47894174,,20.31308894,0.11842825400000,,,
CHL,Chile,2020-04-12,40,-59.1429,60.91767515,,20.95834474,0.11455863800000,,,
CHL,Chile,2020-04-13,41,-59.2,61.3313401,,21.5785768,0.11039094500000,,,
CHL,Chile,2020-04-14,42,-59.2571,61.72208556,,22.18178452,0.11137737900000,,,
CHL,Chile,2020-04-15,43,-59.2,62.09181399,,22.77930671,0.10562379700000,,,
CHL,Chile,2020-04-16,44,-59.5429,62.44221686,,23.38408077,0.10637931800000,,,
CHL,Chile,2020-04-17,45,-56.6857,62.77480407,,24.00856466,0.09996618900000,,,
CHL,Chile,2020-04-18,46,-55,63.09092833,,24.66294147,0.09876736900000,,,
CHL,Chile,2020-04-19,47,-54.0571,63.39180569,,25.35410689,0.09911380200000,,,
CHL,Chile,2020-04-20,48,-53.8857,63.67853276,,26.08558982,0.10029312600000,,,
CHL,Chile,2020-04-21,49,-53.7714,63.95210141,,26.85818948,0.09563902900000,,,
CHL,Chile,2020-04-22,50,-53.6571,64.21341119,,27.67096535,0.09636625400000,,,
CHL,Chile,2020-04-23,51,-53.6571,64.46328008,,28.52230313,0.09233431200000,,,
CHL,Chile,2020-04-24,52,-53.7714,64.7024537,,29.41097472,0.09076502700000,,,
CHL,Chile,2020-04-25,53,-53.6286,64.93161327,,30.33721894,0.08967911800000,,,
CHL,Chile,2020-04-26,54,-53.4571,65.15138253,,31.30381723,0.09038111000000,,,
CHL,Chile,2020-04-27,55,-53.4,65.36233378,,32.31695331,0.08936922500000,,,
CHL,Chile,2020-04-28,56,-53.2286,65.56499315,,33.38648843,0.09279936500000,,,
CHL,Chile,2020-04-29,57,-52.8857,65.75984522,,34.52528723,0.09129357900000,,,
CHL,Chile,2020-04-30,58,-51.4857,65.94733711,,35.74745088,0.10186169300000,,,
CHL,Chile,2020-05-01,59,-54.6,66.12788206,,37.06563647,0.10924461000000,,,
CHL,Chile,2020-05-02,60,-54,66.30186263,,38.48794746,0.12360703400000,,,
CHL,Chile,2020-05-03,61,-53.4,66.46963351,,40.01506926,0.13539438100000,,,
CHL,Chile,2020-05-04,62,-52.5714,66.63152406,,41.638417,0.14180975700000,,,
CHL,Chile,2020-05-05,63,-51.7143,66.78784056,,43.33999576,0.15334126600000,,,
CHL,Chile,2020-05-06,64,-51.3714,66.93886816,,45.09440473,0.15930895100000,,,
CHL,Chile,2020-05-07,65,-51.8286,67.08487277,,46.87286981,0.15995433600000,,,
CHL,Chile,2020-05-08,66,-47.7429,67.2261026,,48.64856425,0.16174667200000,,,
CHL,Chile,2020-05-09,67,-47.9143,67.36278968,,50.40201205,0.15251873300000,,,
CHL,Chile,2020-05-10,68,-47.9714,67.49515111,,52.12532677,0.15388283600000,,,
CHL,Chile,2020-05-11,69,-49.0286,67.62339029,,53.82431192,0.15341515200000,,,
CHL,Chile,2020-05-12,70,-50.0857,67.74769797,,55.51789002,0.15270122000000,,,
CHL,Chile,2020-05-13,71,-50.7143,67.86825326,,57.23472789,0.17203291600000,,,
CHL,Chile,2020-05-14,72,-51.4,67.98522447,,59.0073512,0.18234365200000,,,
CHL,Chile,2020-05-15,73,-51.9143,77.27976644,,60.8644332,0.19248104500000,,,
CHL,Chile,2020-05-16,74,-53.0857,77.40668365,,62.82234595,0.19666763900000,,,
CHL,Chile,2020-05-17,75,-54.2286,77.52998802,,64.87741783,0.20025173900000,,,
CHL,Chile,2020-05-18,76,-54.8,77.6498324,,67.00078766,0.20949211000000,,,
CHL,Chile,2020-05-19,77,-55.4286,77.76636109,,69.13795868,0.22630728600000,,,
CHL,Chile,2020-05-20,78,-55.9143,77.87971044,,71.21463683,0.23493075800000,,,
CHL,Chile,2020-05-21,79,-58.6,77.9900094,,73.14868394,0.24329705400000,,,
CHL,Chile,2020-05-22,80,-59.4571,78.09737998,,74.86577818,0.25797642400000,,,
CHL,Chile,2020-05-23,81,-59.2286,78.20193777,,76.31489316,0.27311668600000,,,
CHL,Chile,2020-05-24,82,-58.9429,78.3037923,,77.47991372,0.28505809600000,,,
CHL,Chile,2020-05-25,83,-58.4571,78.40304748,,78.38486441,0.31152907000000,,,
CHL,Chile,2020-05-26,84,-58.1714,78.49980194,,79.09151637,0.31385291900000,,,
CHL,Chile,2020-05-27,85,-58.2571,78.59414936,,79.68928733,0.31461082300000,,,
CHL,Chile,2020-05-28,86,-56.1429,78.68617877,,80.27908452,0.31972297200000,,,
CHL,Chile,2020-05-29,87,-55.8,78.77597487,,80.95469357,0.31096570100000,,,
CHL,Chile,2020-05-30,88,-55.2,78.86361823,,81.7864233,0.31532991500000,,,
CHL,Chile,2020-05-31,89,-54.6286,78.94918562,,82.81081687,0.32325853000000,,,
CHL,Chile,2020-06-01,90,-54.4286,79.03275016,,84.02803917,0.32378889700000,,,
CHL,Chile,2020-06-02,91,-54.2857,79.11438158,,85.406294,0.31495212200000,,,
CHL,Chile,2020-06-03,92,-54.1429,79.19414638,,86.89132751,0.31553108200000,,,
CHL,Chile,2020-06-04,93,-53.9143,79.27210807,,88.41836811,0.30993394900000,,,
CHL,Chile,2020-06-05,94,-53.7429,79.34832727,,89.92353021,0.31036418200000,,,
CHL,Chile,2020-06-06,95,-53.9429,79.42286191,,91.3518631,0.31523427600000,,,
CHL,Chile,2020-06-07,96,-54.1143,79.49576739,,92.66046847,0.32493957300000,,,
CHL,Chile,2020-06-08,97,-54.4,79.56709668,,93.81713227,0.31340272400000,,,
CHL,Chile,2020-06-09,98,-54.4857,79.63690048,,94.79674471,0.31444981400000,,,
CHL,Chile,2020-06-10,99,-54.4286,79.70522734,,95.57824199,0.31858771500000,,,
CHL,Chile,2020-06-11,100,-54.6857,79.77212375,,96.14381825,0.32556855400000,,,
CHL,Chile,2020-06-12,101,-55.1429,79.83763429,,96.48057861,0.34769509000000,,,
CHL,Chile,2020-06-13,102,-55.3143,79.90180166,,96.58367912,0.35884357100000,,,
CHL,Chile,2020-06-14,103,-55.4286,79.96466687,,96.45962224,0.36427863900000,,,
CHL,Chile,2020-06-15,104,-55.6286,80.02626923,,96.12836733,0.36946868600000,,,
CHL,Chile,2020-06-16,105,-55.6857,80.0866465,,95.62303427,0.38110177200000,,,
CHL,Chile,2020-06-17,106,-56.2571,80.14583495,,94.98641881,0.36824573200000,,,
CHL,Chile,2020-06-18,107,-56.4286,80.20386942,,94.26461146,0.35379300900000,,,
CHL,Chile,2020-06-19,108,-56.2571,80.2607834,,93.49928843,0.34415840600000,,,
CHL,Chile,2020-06-20,109,-56.2857,80.3166091,,92.72092333,0.32905121300000,,,
CHL,Chile,2020-06-21,110,-56.2857,80.3713775,,91.94470851,0.31197704600000,,,
CHL,Chile,2020-06-22,111,-56.8286,80.4251184,,91.16987612,0.30302359500000,,,
CHL,Chile,2020-06-23,112,-57.3714,80.47786052,,90.38210795,0.28843600500000,,,
CHL,Chile,2020-06-24,113,-57.4857,80.52963148,,89.55828486,0.28137251300000,,,
CHL,Chile,2020-06-25,114,-57.5143,80.58045792,,88.67269742,0.28551360300000,,,
CHL,Chile,2020-06-26,115,-57.8,80.63036549,,87.70380667,0.27199818100000,,,
CHL,Chile,2020-06-27,116,-57.8571,80.67937894,,86.64053413,0.26742138400000,,,
CHL,Chile,2020-06-28,117,-58.2571,80.72752211,,85.48695851,0.25930695900000,,,
CHL,Chile,2020-06-29,118,-60.4571,80.77481803,,84.26418179,0.25793723000000,,,
CHL,Chile,2020-06-30,119,-59.8286,80.8212889,,83.00832534,0.25765603300000,,,
CHL,Chile,2020-07-01,120,-59.3714,80.86695615,,81.76442505,0.25160255200000,,,
CHL,Chile,2020-07-02,121,-58.9714,80.91184049,,80.57751681,0.23519237900000,,,
CHL,Chile,2020-07-03,122,-58.5714,81.96191464,,79.4836553,0.23170376000000,,,
CHL,Chile,2020-07-04,123,-59.2286,82.41617686,,78.50401532,0.22891668900000,,,
CHL,Chile,2020-07-05,124,-58.4857,82.77024542,,77.80927988,0.22619251800000,,,
CHL,Chile,2020-07-06,125,-55.3143,83.07155457,,77.38781012,0.21803563400000,,,
CHL,Chile,2020-07-07,126,-55.3143,83.33858146,,77.21879284,0.20958997600000,,,
CHL,Chile,2020-07-08,127,-55.2857,83.58085767,,77.27659184,0.20388755800000,,,
CHL,Chile,2020-07-09,128,-55.5429,83.80408013,,77.5364053,0.20932482700000,,,
CHL,Chile,2020-07-10,129,-55.6,84.01198458,,77.97910778,0.20339560300000,,,
CHL,Chile,2020-07-11,130,-54.8,84.20718335,,78.59311651,0.19210589500000,,,
CHL,Chile,2020-07-12,131,-55.1429,84.39159176,,79.20712523,0.18296695800000,,,
CHL,Chile,2020-07-13,132,-55.3143,84.56666621,,79.82113395,0.18068102300000,,,
CHL,Chile,2020-07-14,133,-55.2,84.73354661,,80.43514267,0.18421073200000,,,
CHL,Chile,2020-07-15,134,-54.6857,84.89314643,,81.0491514,0.19189645400000,,,
CHL,Chile,2020-07-16,135,-56.3143,85.04621208,,81.66316012,0.18983294200000,,,
CHL,Chile,2020-07-17,136,-56.4571,85.19336364,,82.27716884,0.18888079900000,,,
CHL,Chile,2020-07-18,137,-56.6286,85.33512348,,82.89117757,0.19114150800000,,,
