state_code,state_name,state_short,country ,date,days,daily_cases,total_cases,deaths_daily,deaths_dotal,sdchool_closure,days_since_schools_closed,workplace_closure,days_workplace_closure,public_events_cancelled,public_events_cancelled_days,public_transit_suspended,days_since_transit_suspend,information_campaign,information_campaign_days,internal_travel_control,days_since_internal_travel_ban,international_travel_controls,days_since_international_ban,use_face_masks,days_use_face_mask,stay_at_home,days_since_stay_at_home,rest_on_gatherings,days_rest_on_gatherings,mobility_index,policy_index,policy_accumulated,ranking_mobility_accumulated,ranking_policy_accumulated,facemask_index,test_rate,testpositivity_rate,ranking_facemask
11,Minas Gerais,MG,Brazil,2020-05-29,94,,,,,1,67,0.5,67,1,71,0,0,1,71,0,0,0,0,1,41,0,0,0.75,76,-24.85714,40.87714,2566.221,23,10,66.04318,1.555187,1.405656,24
11,Minas Gerais,MG,Brazil,2020-05-30,95,,,,,1,68,0.5,68,1,72,0,0,1,72,0,0,0,0,1,42,0,0,0.75,77,-23.97143,40.94919,2607.171,23,10,66.491,1.559608,1.425977,24
11,Minas Gerais,MG,Brazil,2020-05-31,96,,,,,1,69,0.5,69,1,73,0,0,1,73,0,0,0,0,1,43,0,0,0.75,78,-22.34286,41.01961,2648.19,23,10,66.92657,1.571934,1.625014,24
11,Minas Gerais,MG,Brazil,2020-06-01,97,,,,,1,70,0.5,70,1,74,0,0,1,74,0,0,0,0,1,44,0,0,0.75,79,-21.74286,41.08846,2689.279,23,10,67.35045,1.593529,1.578745,24
11,Minas Gerais,MG,Brazil,2020-06-02,98,,,,,1,71,0.5,71,1,75,0,0,1,75,0,0,0,0,1,45,0,0,0.75,80,-21.25714,41.15579,2730.435,23,10,67.76309,1.624884,1.439452,24
11,Minas Gerais,MG,Brazil,2020-06-03,99,,,,,1,72,0.5,72,1,76,0,0,1,76,0,0,0,0,1,46,0,0,0.75,81,-20.77143,41.22165,2771.656,23,10,68.16498,1.665491,1.618603,24
11,Minas Gerais,MG,Brazil,2020-06-04,100,,,,,1,73,0.5,73,1,77,0,0,1,77,0,0,0,0,1,47,0,0,0.75,82,-20.28572,41.28608,2812.942,23,10,68.55655,1.713898,1.690574,24
11,Minas Gerais,MG,Brazil,2020-06-05,101,,,,,1,74,0.5,74,1,78,0,0,1,78,0,0,0,0,1,48,0,0,0.75,83,-19.62857,41.34914,2854.292,23,10,68.9382,1.767962,1.788736,24
11,Minas Gerais,MG,Brazil,2020-06-06,102,,,,,1,75,0.5,75,1,79,0,0,1,79,0,0,0,0,1,49,0,0,0.75,84,-19.11429,41.41087,2895.702,23,11,69.31033,1.82523,1.939139,24
11,Minas Gerais,MG,Brazil,2020-06-07,103,,,,,1,76,0.5,76,1,80,0,0,1,80,0,0,0,0,1,50,0,0,0.75,85,-18.82857,41.47131,2937.174,23,11,69.6733,1.883378,1.848422,24
11,Minas Gerais,MG,Brazil,2020-06-08,104,,,,,1,77,0.5,77,1,81,0,0,1,81,0,0,0,0,1,51,0,0,0.75,86,-18.34286,41.53049,2978.704,23,11,70.02747,1.940596,1.824509,24
11,Minas Gerais,MG,Brazil,2020-06-09,105,,,,,1,78,0.5,78,1,82,0,0,1,82,0,0,0,0,1,52,0,0,0.75,87,-17.91429,41.58847,3020.292,23,11,70.37315,1.995866,1.790272,24
11,Minas Gerais,MG,Brazil,2020-06-10,106,,,,,1,79,0.5,79,1,83,0,0,1,83,0,0,0,0,1,53,0,0,0.75,88,-16.71428,41.64526,3061.938,23,11,70.71068,2.049045,1.823937,24
11,Minas Gerais,MG,Brazil,2020-06-11,107,,,,,1,80,0.5,80,1,84,0,0,1,84,0,0,0,0,1,54,0,0,0.75,89,-19.82857,41.70092,3103.639,23,11,71.04034,2.100795,1.74196,24
11,Minas Gerais,MG,Brazil,2020-06-12,108,,,,,1,81,0.5,81,1,85,0,0,1,85,0,0,0,0,1,55,0,0,0.75,90,-19.85714,41.75548,3145.394,23,11,71.3624,2.152362,1.893628,24
11,Minas Gerais,MG,Brazil,2020-06-13,109,,,,,1,82,0.5,82,1,86,0,0,1,86,0,0,0,0,1,56,0,0,0.75,91,-20.42857,41.80897,3187.203,23,11,71.67715,2.205295,1.720016,24
11,Minas Gerais,MG,Brazil,2020-06-14,110,,,,,1,83,0.5,83,1,87,0,0,1,87,0,0,0,0,1,57,0,0,0.75,92,-20.14286,41.86141,3229.064,23,11,71.98485,2.261162,1.680697,24
11,Minas Gerais,MG,Brazil,2020-06-15,111,,,,,1,84,0.5,84,1,88,0,0,1,88,0,0,0,0,1,58,0,0,0.75,93,-20.28572,41.91284,3270.977,23,11,72.28572,2.32136,1.715707,24
11,Minas Gerais,MG,Brazil,2020-06-16,112,,,,,1,85,0.5,85,1,89,0,0,1,89,0,0,0,0,1,59,0,0,0.75,94,-20.62857,41.96329,3312.941,23,11,72.58,2.38706,1.723503,24
11,Minas Gerais,MG,Brazil,2020-06-17,113,,,,,1,86,0.5,86,1,90,0,0,1,90,0,0,0,0,1,60,0,0,0.75,95,-21.91429,42.01279,3354.953,23,11,72.86793,2.459261,1.624246,24
11,Minas Gerais,MG,Brazil,2020-06-18,114,,,,,1,87,0.5,87,1,91,0,0,1,91,0,0,0,0,1,61,0,0,0.75,96,-18.88571,42.06136,3397.015,23,11,73.14969,2.538901,1.714948,24
11,Minas Gerais,MG,Brazil,2020-06-19,115,,,,,1,88,0.5,88,1,92,0,0,1,92,0,0,0,0,1,62,0,0,0.75,97,-19.4,42.10904,3439.124,23,11,73.4255,2.626927,1.494741,24
11,Minas Gerais,MG,Brazil,2020-06-20,116,,,,,1,89,0.5,89,1,93,0,0,1,93,0,0,0,0,1,63,0,0,0.75,98,-19.22857,42.15583,3481.28,23,11,73.69555,2.724242,1.627115,24
11,Minas Gerais,MG,Brazil,2020-06-21,117,,,,,1,90,0.5,90,1,94,0,0,1,94,0,0,0,0,1,64,0,0,0.75,99,-19.34286,42.20177,3523.481,23,11,73.96003,2.831517,1.486369,24
11,Minas Gerais,MG,Brazil,2020-06-22,118,,,,,1,91,0.5,91,1,95,0,0,1,95,0,0,0,0,1,65,0,0,0.75,100,-19.74286,42.24688,3565.728,23,11,74.2191,2.94886,1.651211,24
11,Minas Gerais,MG,Brazil,2020-06-23,119,,,,,1,92,0.5,92,1,96,0,0,1,96,0,0,0,0,1,66,0,0,0.75,101,-19.82857,42.29119,3608.02,23,11,74.47294,3.075433,1.763674,24
11,Minas Gerais,MG,Brazil,2020-06-24,120,,,,,1,93,0.5,93,1,97,0,0,1,97,0,0,0,0,1,67,0,0,0.75,102,-20,42.33471,3650.354,23,11,74.7217,3.209104,1.701576,24
11,Minas Gerais,MG,Brazil,2020-06-25,121,,,,,1,94,0.5,94,1,98,0,0,1,98,0,0,0,0,1,68,0,0,0.75,103,-20.05714,42.37747,3692.732,23,11,74.96555,3.346349,1.582268,24
11,Minas Gerais,MG,Brazil,2020-06-26,122,,,,,1,95,0.5,95,1,99,0,0,1,99,0,0,0,0,1,69,0,0,0.75,104,-20.11429,42.41949,3735.151,23,11,75.20464,3.482506,2.383171,24
11,Minas Gerais,MG,Brazil,2020-06-27,123,,,,,1,96,0.5,96,1,100,0,0,1,100,0,0,0,0,1,70,0,0,0.75,105,-20.4,42.46078,3777.612,23,11,75.43909,3.612442,2.459591,24
11,Minas Gerais,MG,Brazil,2020-06-28,124,,,,,1,97,0.5,97,1,101,0,0,1,101,0,0,0,0,1,71,0,0,0.75,106,-20.74286,42.50136,3820.113,23,11,75.66906,3.731496,2.685923,24
11,Minas Gerais,MG,Brazil,2020-06-29,125,,,,,1,98,0.5,98,1,102,0,0,1,102,0,0,0,0,1,72,0,0,0.75,107,-21.2,42.54126,3862.655,23,11,75.89466,3.836448,2.614053,24
11,Minas Gerais,MG,Brazil,2020-06-30,126,,,,,1,99,0.5,99,1,103,0,0,1,103,0,0,0,0,1,73,0,0,0.75,108,-21.14286,42.58048,3905.235,23,11,76.11604,3.926284,2.611085,24
11,Minas Gerais,MG,Brazil,2020-07-01,127,,,,,1,100,0.5,100,1,104,0,0,1,104,0,0,0,0,1,74,0,0,0.75,109,-20.88571,42.61905,3947.854,23,11,76.33329,4.002572,2.760634,24
11,Minas Gerais,MG,Brazil,2020-07-02,128,,,,,1,101,0.5,101,1,105,0,0,1,105,0,0,0,0,1,75,0,0,0.75,110,-20.68571,42.65699,3990.511,23,11,76.54655,4.069337,3.002796,24
11,Minas Gerais,MG,Brazil,2020-07-03,129,,,,,1,102,0.5,102,1,106,0,0,1,106,0,0,0,0,1,76,0,0,0.75,111,-20.48571,42.69429,4033.205,23,11,76.75593,4.132441,2.35054,24
11,Minas Gerais,MG,Brazil,2020-07-04,130,,,,,1,103,0.5,103,1,107,0,0,1,107,0,0,0,0,1,77,0,0,0.75,112,-20,42.731,4075.937,23,11,76.96153,4.198511,2.394737,24
11,Minas Gerais,MG,Brazil,2020-07-05,131,,,,,1,104,0.5,104,1,108,0,0,1,108,0,0,0,0,1,78,0,0,0.75,113,-19.54286,42.76711,4118.704,23,11,77.16345,4.273659,2.441887,24
11,Minas Gerais,MG,Brazil,2020-07-06,132,,,,,1,105,0.5,105,1,109,0,0,1,109,0,0,0,0,1,79,0,0,0.75,114,-18.48571,42.80265,4161.506,23,11,77.3618,4.362242,2.448967,24
11,Minas Gerais,MG,Brazil,2020-07-07,133,,,,,1,106,0.5,106,1,110,0,0,1,110,0,0,0,0,1,80,0,0,0.75,115,-17.77143,42.83762,4204.344,23,11,77.55667,4.465957,2.439763,24
11,Minas Gerais,MG,Brazil,2020-07-08,134,,,,,1,107,0.5,107,1,111,0,0,1,111,0,0,0,0,1,81,0,0,0.75,116,-17.25714,42.87204,4247.216,23,12,77.74816,4.583438,2.445979,24
11,Minas Gerais,MG,Brazil,2020-07-09,135,,,,,1,108,0.5,108,1,112,0,0,1,112,0,0,0,0,1,82,0,0,0.75,117,-16.97143,42.90592,4290.122,23,12,77.93635,4.710437,2.320978,24
11,Minas Gerais,MG,Brazil,2020-07-10,136,,,,,1,109,0.5,109,1,113,0,0,1,113,0,0,0,0,1,83,0,0,0.75,118,-16.57143,42.93928,4333.061,23,12,78.12132,4.840582,2.323612,24
11,Minas Gerais,MG,Brazil,2020-07-11,137,,,,,1,110,0.5,110,1,114,0,0,1,114,0,0,0,0,1,84,0,0,0.75,119,-16.4,42.97213,4376.033,22,12,78.30317,4.966545,2.39998,24
11,Minas Gerais,MG,Brazil,2020-07-12,138,,,,,1,111,0.5,111,1,115,0,0,1,115,0,0,0,0,1,85,0,0,0.75,120,-16.2,43.00447,4419.038,21,12,78.48197,5.081367,2.312183,24
11,Minas Gerais,MG,Brazil,2020-07-13,139,,,,,1,112,0.5,112,1,116,0,0,1,116,0,0,0,0,1,86,0,0,0.75,121,-16.4,43.03632,4462.074,21,12,78.65781,5.179592,2.24097,24
11,Minas Gerais,MG,Brazil,2020-07-14,140,,,,,1,113,0.5,113,1,117,0,0,1,117,0,0,0,0,1,87,0,0,0.75,122,-16.88571,43.0677,4505.142,21,12,78.83074,5.257976,2.291746,24
11,Minas Gerais,MG,Brazil,2020-07-15,141,,,,,1,114,0.5,114,1,118,0,0,1,118,0,0,0,0,1,88,0,0,0.75,123,-17.11429,43.09861,4548.24,21,12,79.00085,5.315655,2.28867,24
11,Minas Gerais,MG,Brazil,2020-07-16,142,,,,,1,115,0.5,115,1,119,0,0,1,119,0,0,0,0,1,89,0,0,0.75,124,-17.37143,43.12905,4591.369,21,12,79.16821,5.353861,2.224021,24
11,Minas Gerais,MG,Brazil,2020-07-17,143,,,,,1,116,0.5,116,1,120,0,0,1,120,0,0,0,0,1,90,0,0,0.75,125,-17.54286,43.15905,4634.528,21,12,79.33289,5.375302,2.159628,24
11,Minas Gerais,MG,Brazil,2020-07-18,144,,,,,1,117,0.5,117,1,121,0,0,1,121,0,0,0,0,1,91,0,0,0.75,126,-17.65714,43.18862,4677.717,21,12,79.49493,5.383405,2.139148,24
11,Minas Gerais,MG,Brazil,2020-07-19,145,,,,,1,118,0.5,118,1,122,0,0,1,122,0,0,0,0,1,92,0,0,0.75,127,-17.71428,43.21776,4720.935,21,12,79.65443,5.381593,2.147204,24
11,Minas Gerais,MG,Brazil,2020-07-20,146,,,,,1,119,0.5,119,1,123,0,0,1,123,0,0,0,0,1,93,0,0,0.75,128,-17.6,43.24648,4764.181,21,12,79.81142,5.372805,2.172558,24
11,Minas Gerais,MG,Brazil,2020-07-21,147,,,,,1,120,0.5,120,1,124,0,0,1,124,0,0,0,0,1,94,0,0,0.75,129,-17.48571,43.27478,4807.456,21,12,79.96598,5.359314,2.127375,24
11,Minas Gerais,MG,Brazil,2020-07-22,148,,,,,1,121,0.5,121,1,125,0,0,1,125,0,0,0,0,1,95,0,0,0.75,130,-17.42857,43.30269,4850.759,21,12,80.11816,5.342823,2.112048,24
11,Minas Gerais,MG,Brazil,2020-07-23,149,,,,,1,122,0.5,122,1,126,0,0,1,126,0,0,0,0,1,96,0,0,0.75,131,-17.14286,43.3302,4894.089,21,12,80.26801,5.324661,2.294675,24
11,Minas Gerais,MG,Brazil,2020-07-24,150,,,,,1,123,0.5,123,1,127,0,0,1,127,0,0,0,0,1,97,0,0,0.75,132,-17.02857,43.35733,4937.446,21,12,80.41559,5.305952,2.488923,24
11,Minas Gerais,MG,Brazil,2020-07-25,151,,,,,1,124,0.5,124,1,128,0,0,1,128,0,0,0,0,1,98,0,0,0.75,133,-16.74286,43.38409,4980.831,21,13,80.56094,5.287652,2.45839,24
11,Minas Gerais,MG,Brazil,2020-07-26,152,,,,,1,125,0.5,125,1,129,0,0,1,129,0,0,0,0,1,99,0,0,0.75,134,-16.48571,43.41047,5024.241,21,13,80.70414,5.270495,2.513668,24
11,Minas Gerais,MG,Brazil,2020-07-27,153,,,,,1,126,0.5,126,1,130,0,0,1,130,0,0,0,0,1,100,0,0,0.75,135,-16.6,43.43649,5067.677,21,13,80.84521,5.254939,2.515055,24
11,Minas Gerais,MG,Brazil,2020-07-28,154,,,,,1,127,0.5,127,1,131,0,0,1,131,0,0,0,0,1,101,0,0,0.75,136,-16.48571,43.46217,5111.14,21,13,80.98421,5.247674,2.708604,24
11,Minas Gerais,MG,Brazil,2020-07-29,155,,,,,1,128,0.5,128,1,132,0,0,1,132,0,0,0,0,1,102,0,0,0.75,137,-16.42857,43.48749,5154.627,21,13,81.12118,5.248576,2.653778,24
11,Minas Gerais,MG,Brazil,2020-07-30,156,,,,,1,129,0.5,129,1,133,0,0,1,133,0,0,0,0,1,103,0,0,0.75,138,-16.4,43.51247,5198.14,21,13,81.25616,5.257349,2.672701,24
11,Minas Gerais,MG,Brazil,2020-07-31,157,,,,,1,130,0.5,130,1,134,0,0,1,134,0,0,0,0,1,104,0,0,0.75,139,-16.14286,43.53712,5241.677,21,13,81.38921,5.273599,2.591556,24
11,Minas Gerais,MG,Brazil,2020-08-01,158,,,,,1,131,0.5,131,1,135,0,0,1,135,0,0,0,0,1,105,0,0,0.75,140,-15.88571,43.56145,5285.238,21,13,81.52036,5.296938,2.528532,24
11,Minas Gerais,MG,Brazil,2020-08-02,159,,,,,1,132,0.5,132,1,136,0,0,1,136,0,0,0,0,1,106,0,0,0.75,141,-15.68571,43.58546,5328.823,21,13,81.64966,5.327066,2.558072,24
12,Mato Grosso do Sul,MS,Brazil,2020-02-25,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.9142857,0,0,9,20,,0,0,22
12,Mato Grosso do Sul,MS,Brazil,2020-02-26,1,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.4,0,0,9,27,0,0,0,4
12,Mato Grosso do Sul,MS,Brazil,2020-02-27,2,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.685714,0,0,11,26,0,0,0,1
12,Mato Grosso do Sul,MS,Brazil,2020-02-28,3,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.914286,0,0,20,12,0,0,0,14
12,Mato Grosso do Sul,MS,Brazil,2020-02-29,4,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.571429,0,0,23,14,0,0,0,21
12,Mato Grosso do Sul,MS,Brazil,2020-03-01,5,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.485714,0,0,25,4,0,0,0,26
12,Mato Grosso do Sul,MS,Brazil,2020-03-02,6,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.114286,0,0,24,8,0,0,0,22
12,Mato Grosso do Sul,MS,Brazil,2020-03-03,7,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.571429,0,0,25,2,0,0,0,22
12,Mato Grosso do Sul,MS,Brazil,2020-03-04,8,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,25,15,0,0,0,5
12,Mato Grosso do Sul,MS,Brazil,2020-03-05,9,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.942857,0,0,26,4,0,0,0,3
12,Mato Grosso do Sul,MS,Brazil,2020-03-06,10,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.4,0,0,26,14,0,0,0,18
12,Mato Grosso do Sul,MS,Brazil,2020-03-07,11,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.742857,0,0,27,14,0,0,0,16
12,Mato Grosso do Sul,MS,Brazil,2020-03-08,12,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.914286,0,0,27,11,0,0,0,1
12,Mato Grosso do Sul,MS,Brazil,2020-03-09,13,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.45714,0,0,27,4,0,0,0,25
12,Mato Grosso do Sul,MS,Brazil,2020-03-10,14,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.05714,0,0,27,10,0,0,0,1
12,Mato Grosso do Sul,MS,Brazil,2020-03-11,15,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.28571,0,0,27,21,0,0,0,18
12,Mato Grosso do Sul,MS,Brazil,2020-03-12,16,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.02857,0,0,27,16,0,0,0,8
12,Mato Grosso do Sul,MS,Brazil,2020-03-13,17,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.25714,0,0,27,11,0,0,0,22
12,Mato Grosso do Sul,MS,Brazil,2020-03-14,18,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.2,0,0,27,14,0,0,0,17
12,Mato Grosso do Sul,MS,Brazil,2020-03-15,19,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.142858,0,0,27,11,0,0,0,9
12,Mato Grosso do Sul,MS,Brazil,2020-03-16,20,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.942857,0,0,27,11,0,0.0232253,0,14
12,Mato Grosso do Sul,MS,Brazil,2020-03-17,21,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.028572,0,0,27,5,0,0.0696758,0,2
12,Mato Grosso do Sul,MS,Brazil,2020-03-18,22,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6,0,0,27,4,0,0.1393516,0,8
12,Mato Grosso do Sul,MS,Brazil,2020-03-19,23,,,,,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,-1.171429,0,0,27,2,0,0.2322527,0,18
12,Mato Grosso do Sul,MS,Brazil,2020-03-20,24,,,,,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,-5.485714,4.536092,4.536092,27,1,0,0.3483791,0,4
12,Mato Grosso do Sul,MS,Brazil,2020-03-21,25,,,,,0,0,0,0,0,0,0,0,1,2,1,2,0,0,0,0,0,0,0,0,-11.68571,6.285394,10.82149,27,1,0,0.4877307,0,6
12,Mato Grosso do Sul,MS,Brazil,2020-03-22,26,,,,,0,0,0,0,0,0,0,0,1,3,1,3,0,0,0,0,0,0,0,0,-19.02857,7.548513,18.37,27,1,0,0.6503077,0.1986014,16
12,Mato Grosso do Sul,MS,Brazil,2020-03-23,27,,,,,1,0,0,0,0,0,0,0,1,4,1,4,0,0,0,0,0,0,0,0,-26.14286,8.553337,26.92334,27,1,0,0.8128846,0.1353621,21
12,Mato Grosso do Sul,MS,Brazil,2020-03-24,28,,,,,1,1,0,0,0,0,0,0,1,5,1,5,0,0,0,0,0,0,0,0,-33.25714,11.49041,38.41375,27,1,0,0.9754615,0.1107691,8
12,Mato Grosso do Sul,MS,Brazil,2020-03-25,29,,,,,1,2,0,0,0,0,0,0,1,6,1,6,0,0,1,0,0,0,0,0,-39.57143,13.02589,51.43964,27,1,0,1.138038,0.0823114,2
12,Mato Grosso do Sul,MS,Brazil,2020-03-26,30,,,,,1,3,0,0,0,0,0,0,1,7,1,7,0,0,1,1,0,0,0,0,-44.14286,14.24799,65.68763,26,1,18.25742,1.300615,0.0851859,27
12,Mato Grosso do Sul,MS,Brazil,2020-03-27,31,,,,,1,4,0,0,0,0,0,0,1,8,1,8,0,0,1,2,0,0,0,0,-48.2,15.28013,80.96776,26,1,25.40003,1.463192,0.080443,27
12,Mato Grosso do Sul,MS,Brazil,2020-03-28,32,,,,,1,5,0,0,0,0,0,0,1,9,1,9,0,0,1,3,0,0,0,0,-49.82857,16.17717,97.14493,26,1,30.61862,1.625769,0.0508502,27
12,Mato Grosso do Sul,MS,Brazil,2020-03-29,33,,,,,1,6,0,0,0,0,0,0,1,10,1,10,0,0,1,4,0,0,0,0,-49.68571,16.97072,114.1156,26,1,34.81553,1.788346,0.0395575,27
12,Mato Grosso do Sul,MS,Brazil,2020-03-30,34,,,,,1,7,0,0,0,0,0,0,1,11,1,11,0,0,1,5,0,0,0,0,-49.05714,17.68151,131.7971,26,1,38.34825,1.950923,0.0564213,27
12,Mato Grosso do Sul,MS,Brazil,2020-03-31,35,,,,,1,8,0,0,0,0,0,0,1,12,1,12,0,0,1,6,0,0,0,0,-47.54286,18.32413,150.1213,26,1,41.40393,2.1135,0.0572996,27
12,Mato Grosso do Sul,MS,Brazil,2020-04-01,36,,,,,1,9,0,0,0,0,0,0,1,13,0,0,0,0,1,7,0,0,0,0,-45.71429,12.2325,162.3538,26,1,44.09586,2.276077,0.0597176,27
12,Mato Grosso do Sul,MS,Brazil,2020-04-02,37,,,,,1,10,0,0,0,0,0,0,1,14,0,0,0,0,1,8,0,0,0,0,-44,12.61111,174.9649,26,1,46.49905,2.438654,0.0603564,27
12,Mato Grosso do Sul,MS,Brazil,2020-04-03,38,,,,,1,11,0,0,0,0,0,0,1,15,0,0,0,0,1,9,0,0,0,0,-42.25714,12.95898,187.9239,26,1,48.66643,2.601231,0.0641008,27
12,Mato Grosso do Sul,MS,Brazil,2020-04-04,39,,,,,1,12,0,0,0,0,0,0,1,16,0,0,0,0,1,10,0,0,0,0,-40.28571,13.28014,201.204,26,1,50.63697,2.763808,0.059966,27
12,Mato Grosso do Sul,MS,Brazil,2020-04-05,40,,,,,1,13,0,0,0,0,0,0,1,17,0,0,0,0,1,11,0,0,0,0,-38.85714,13.57787,214.7819,25,1,52.44044,2.926384,0.0531903,27
12,Mato Grosso do Sul,MS,Brazil,2020-04-06,41,,,,,1,14,0,0,0,0,0,0,1,18,0,0,0,0,1,12,0,0,0,0,-36.94286,13.85487,228.6367,25,1,54.10018,3.088961,0.0377638,27
12,Mato Grosso do Sul,MS,Brazil,2020-04-07,42,,,,,1,15,0,0,0,0,0,0,1,19,0,0,0,0,1,13,0,0,0,0,-34.74286,14.11341,242.7502,26,1,55.63486,3.251538,0.0491056,27
12,Mato Grosso do Sul,MS,Brazil,2020-04-08,43,,,,,1,16,0,0,0,0,0,0,1,20,0,0,0,0,1,14,0,0,0,0,-32.48571,14.35543,257.1056,27,1,57.05974,3.414115,0.0501131,27
12,Mato Grosso do Sul,MS,Brazil,2020-04-09,44,,,,,1,17,0,0,0,0,0,0,1,21,0,0,0,0,1,15,0,0,0,0,-29.68571,14.58257,271.6882,27,1,58.38742,3.576692,0.0516589,27
12,Mato Grosso do Sul,MS,Brazil,2020-04-10,45,,,,,1,18,0,0,0,0,0,0,1,22,0,0,0,0,1,16,0,0,0,0,-32.88572,14.79624,286.4844,27,1,59.62848,3.739269,0.0497387,27
12,Mato Grosso do Sul,MS,Brazil,2020-04-11,46,,,,,1,19,0,0,0,0,0,0,1,23,0,0,0,0,1,17,0,0,0,0,-31.48571,14.99768,301.4821,27,1,60.79188,3.901846,0.05009,27
12,Mato Grosso do Sul,MS,Brazil,2020-04-12,47,,,,,1,20,0,0,0,0,0,0,1,24,0,0,0,0,1,18,0,0,0,0,-31.02857,15.18797,316.67,27,1,61.88527,4.064423,0.0467022,27
12,Mato Grosso do Sul,MS,Brazil,2020-04-13,48,,,,,1,21,0,0,0,0,0,0,1,25,0,0,0,0,1,19,0,0,0,0,-30.51429,15.36806,332.0381,27,1,62.91529,4.227,0.058349,27
12,Mato Grosso do Sul,MS,Brazil,2020-04-14,49,,,,,1,22,0,0,0,0,0,0,1,26,0,0,0,0,1,20,0,0,0,0,-31.11429,15.53879,347.5769,27,1,63.88766,4.389577,0.0412102,27
12,Mato Grosso do Sul,MS,Brazil,2020-04-15,50,,,,,1,23,0,0,0,0,0,0,1,27,0,0,0,0,1,21,0,0,0,0,-31.77143,15.70089,363.2778,27,1,64.8074,4.552154,0.0407427,27
12,Mato Grosso do Sul,MS,Brazil,2020-04-16,51,,,,,1,24,0,0,0,0,0,0,1,28,0,0,0,0,1,22,0,0,0,0,-33,15.85503,379.1328,27,1,65.67896,4.714731,0.0455647,27
12,Mato Grosso do Sul,MS,Brazil,2020-04-17,52,,,,,1,25,0,0,0,0,0,0,1,29,0,0,0,0,1,23,0,0,0,0,-28.28572,16.00181,395.1346,27,1,66.50622,4.877307,0.0473336,27
12,Mato Grosso do Sul,MS,Brazil,2020-04-18,53,,,,,1,26,0,0,0,0,0,0,1,30,0,0,0,0,1,24,0,0,0,0,-28.34286,16.14177,411.2764,27,1,67.29266,5.039885,0.0605601,27
12,Mato Grosso do Sul,MS,Brazil,2020-04-19,54,,,,,1,27,0,0,0,0,0,0,1,31,0,0,0,0,1,25,0,0,0,0,-27.91429,16.27537,427.5518,27,1,68.04138,5.202461,0.0657548,27
12,Mato Grosso do Sul,MS,Brazil,2020-04-20,55,,,,,1,28,0,0,0,0,0,0,1,32,0,0,0,0,1,26,0,0,0,0,-27.62857,16.40307,443.9548,27,1,68.75517,5.365038,0.0553058,27
12,Mato Grosso do Sul,MS,Brazil,2020-04-21,56,,,,,1,29,0,0,0,0,0,0,1,33,0,0,0,0,1,27,0,0,0,0,-30.57143,16.52525,460.4801,27,1,69.43651,5.527615,0.054907,27
12,Mato Grosso do Sul,MS,Brazil,2020-04-22,57,,,,,1,30,0,0,0,0,0,0,1,34,0,0,0,0,1,28,0,0,0,0,-30.14286,16.64227,477.1224,27,1,70.08766,5.690192,0.0504512,27
12,Mato Grosso do Sul,MS,Brazil,2020-04-23,58,,,,,1,31,0,0,0,0,0,0,1,35,0,0,0,0,1,29,0,0,0,0,-29.82857,16.75447,493.8768,27,1,70.71068,5.852769,0.0494885,27
