state_code,state_same,state_short,date,days,daily_dases,total_cases,deaths_daily,deaths_dotal,dchool_closure,days_since_schools_closed,workplace_closure,days_workplace_closure,public_events_cancelled,public_events_cancelled_days,public_transit_suspended,days_since_transit_suspend,information_campaign,information_campaign_days,internal_travel_control,days_since_internal_travel_ban,international_travel_controls,days_since_international_ban,use_face_masks,days_use_face_mask,stay_at_home,days_since_stay_at_home,rest_on_gatherings,days_rest_on_gatherings,mobility_index,policy_index,ranking_mobility_daily,ranking_mobility_accumulated,ranking_policy_daily,ranking_policy_accumulated
20,Oaxaca,Oax,2020-03-02,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9142857,0,6,3,9,14
21,Puebla,Pue,2020-03-02,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.085714,0,15,14,6,30
22,Quer�taro,Qro,2020-03-02,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.142857,0,30,29,26,32
23,Quintana Roo,QRoo,2020-03-02,4,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,5,0,0,1.742857,3,9,7,3,2
24,San Luis Potos�,SLP,2020-03-02,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.485714,0,21,25,23,29
25,Sinaloa,Sin,2020-03-02,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,18,12,5,11
26,Sonora,Son,2020-03-02,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.514286,0,22,20,32,31
27,Tabasco,Tab,2020-03-02,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.714286,0,24,18,25,9
28,Tamaulipas,Tamps,2020-03-02,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.628572,0,16,24,20,18
29,Tlaxcala,Tlax,2020-03-02,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.771429,0,31,30,7,19
30,Veracruz,Ver,2020-03-02,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5714286,0,2,15,19,22
31,Yucat�n,Yuc,2020-03-02,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7142857,0,5,4,10,20
32,Zacatecas,Zac,2020-03-02,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.485714,0,8,10,24,21
0,Nacional,Nacional,2020-03-03,5,3,18,0,1,,,,,,,,,,,,,,,,,,,,,3.57763,0.5606145,,,,
1,Aguascalientes,Ags,2020-03-03,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.228571,0,20,22,31,24
2,Baja California,BC,2020-03-03,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.142857,0,16,15,12,17
3,Baja California Sur,BCS,2020-03-03,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.914286,0,25,23,27,11
4,Campeche,Camp,2020-03-03,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6571429,0,2,10,4,23
5,Coahuila,Coah,2020-03-03,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.914286,0,29,31,28,30
6,Colima,Col,2020-03-03,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9428571,0,3,2,14,8
7,Chiapas,Chis,2020-03-03,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5428572,0,1,1,16,15
8,Chihuahua,Chih,2020-03-03,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.628572,0,22,21,5,12
9,Ciudad de Mexico,CDMX,2020-03-03,5,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.085714,0,27,25,9,5
10,Durango,Dgo,2020-03-03,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2,0,17,13,30,6
11,Guanajuato,Gto,2020-03-03,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.314286,0,10,9,18,18
12,Guerrero,Gro,2020-03-03,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.485714,0,7,3,7,31
13,Hidalgo,Hgo,2020-03-03,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.314286,0,11,16,26,32
14,Jalisco,Jal,2020-03-03,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6,0,21,19,20,21
15,Estado de Mexico,Edomex,2020-03-03,5,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.857143,0,23,20,23,7
16,Michoac�n,Mich,2020-03-03,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.371428,0,12,8,29,27
17,Morelos,Mor,2020-03-03,5,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,5.142857,5.773503,28,24,2,3
18,Nayarit,Nay,2020-03-03,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.657143,0,14,12,22,10
19,Nuevo Le�n,NL,2020-03-03,5,0,1,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,7.742857,9.12871,32,32,1,1
20,Oaxaca,Oax,2020-03-03,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.228571,0,6,5,11,4
21,Puebla,Pue,2020-03-03,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.914286,0,15,14,32,20
22,Quer�taro,Qro,2020-03-03,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.428571,0,30,30,24,9
23,Quintana Roo,QRoo,2020-03-03,5,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,6,0,0,1.628571,3,9,7,3,2
24,San Luis Potos�,SLP,2020-03-03,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.914286,0,24,27,6,25
25,Sinaloa,Sin,2020-03-03,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.571429,0,13,11,21,26
26,Sonora,Son,2020-03-03,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.171429,0,19,18,8,13
27,Tabasco,Tab,2020-03-03,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.971428,0,26,28,10,22
28,Tamaulipas,Tamps,2020-03-03,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.057143,0,18,26,13,16
29,Tlaxcala,Tlax,2020-03-03,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.542857,0,31,29,19,29
30,Veracruz,Ver,2020-03-03,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.085714,0,4,17,17,28
31,Yucat�n,Yuc,2020-03-03,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.514286,0,8,6,25,19
32,Zacatecas,Zac,2020-03-03,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.114286,0,5,4,15,14
0,Nacional,Nacional,2020-03-04,6,4,22,0,1,,,,,,,,,,,,,,,,,,,,,3.983167,0.5786223,,,,
1,Aguascalientes,Ags,2020-03-04,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.371428,0,18,18,20,7
2,Baja California,BC,2020-03-04,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.485714,0,16,16,24,32
3,Baja California Sur,BCS,2020-03-04,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.771429,0,21,21,11,18
4,Campeche,Camp,2020-03-04,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4,0,11,11,21,31
5,Coahuila,Coah,2020-03-04,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6,0,31,31,28,30
6,Colima,Col,2020-03-04,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9714286,0,3,3,16,15
7,Chiapas,Chis,2020-03-04,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5714286,0,1,1,32,11
8,Chihuahua,Chih,2020-03-04,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.828571,0,22,22,25,22
9,Ciudad de Mexico,CDMX,2020-03-04,6,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2,0,25,25,7,9
10,Durango,Dgo,2020-03-04,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.428571,0,15,15,8,6
11,Guanajuato,Gto,2020-03-04,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.171429,0,9,9,31,17
12,Guerrero,Gro,2020-03-04,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0,4,4,14,14
13,Hidalgo,Hgo,2020-03-04,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,13,13,6,25
14,Jalisco,Jal,2020-03-04,6,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.742857,0,20,20,30,19
15,Estado de Mexico,Edomex,2020-03-04,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.942857,0,23,23,26,20
16,Michoac�n,Mich,2020-03-04,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.285714,0,10,10,15,27
17,Morelos,Mor,2020-03-04,6,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,5.114286,6.546537,24,24,2,3
18,Nayarit,Nay,2020-03-04,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.542857,0,12,12,13,28
19,Nuevo Le�n,NL,2020-03-04,6,1,2,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,8.342857,9.258201,32,32,1,1
20,Oaxaca,Oax,2020-03-04,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.542857,0,5,5,10,21
21,Puebla,Pue,2020-03-04,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.085714,0,14,14,29,23
22,Quer�taro,Qro,2020-03-04,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.571429,0,30,30,27,4
23,Quintana Roo,QRoo,2020-03-04,6,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,7,0,0,1.685714,3,6,6,3,2
24,San Luis Potos�,SLP,2020-03-04,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.428571,0,26,26,23,16
25,Sinaloa,Sin,2020-03-04,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.114286,0,7,7,18,24
26,Sonora,Son,2020-03-04,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.428571,0,19,19,17,10
27,Tabasco,Tab,2020-03-04,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.085714,0,28,28,4,5
28,Tamaulipas,Tamps,2020-03-04,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.485714,0,27,27,9,12
29,Tlaxcala,Tlax,2020-03-04,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.114286,0,29,29,19,26
30,Veracruz,Ver,2020-03-04,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.942857,0,17,17,5,13
31,Yucat�n,Yuc,2020-03-04,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.171429,0,8,8,12,8
32,Zacatecas,Zac,2020-03-04,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8857143,0,2,2,22,29
0,Nacional,Nacional,2020-03-05,7,7,29,2,3,,,,,,,,,,,,,,,,,,,,,4.233444,0.591217,,,,
1,Aguascalientes,Ags,2020-03-05,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.057143,0,17,18,16,12
2,Baja California,BC,2020-03-05,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.685714,0,16,16,11,28
3,Baja California Sur,BCS,2020-03-05,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.771429,0,20,19,7,21
4,Campeche,Camp,2020-03-05,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.085714,0,13,11,24,7
5,Coahuila,Coah,2020-03-05,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.914286,0,30,30,19,8
6,Colima,Col,2020-03-05,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9428571,0,4,4,25,29
7,Chiapas,Chis,2020-03-05,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6285715,0,1,1,5,30
8,Chihuahua,Chih,2020-03-05,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.228571,0,24,26,9,9
9,Ciudad de Mexico,CDMX,2020-03-05,7,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.228571,0,25,22,22,11
10,Durango,Dgo,2020-03-05,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.514286,0,14,15,23,19
11,Guanajuato,Gto,2020-03-05,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.285714,0,8,8,15,15
12,Guerrero,Gro,2020-03-05,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7142857,0,2,2,18,5
13,Hidalgo,Hgo,2020-03-05,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.057143,0,12,13,10,20
14,Jalisco,Jal,2020-03-05,7,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.885714,0,21,21,20,18
15,Estado de Mexico,Edomex,2020-03-05,7,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2,0,23,24,27,13
16,Michoac�n,Mich,2020-03-05,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.342857,0,9,10,4,10
17,Morelos,Mor,2020-03-05,7,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,4.971428,7.071068,22,23,2,3
18,Nayarit,Nay,2020-03-05,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.571429,0,11,12,31,32
19,Nuevo Le�n,NL,2020-03-05,7,1,3,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,8.6,9.354143,31,32,1,1
20,Oaxaca,Oax,2020-03-05,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.771429,0,5,5,32,27
21,Puebla,Pue,2020-03-05,7,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.514286,0,15,14,8,26
22,Quer�taro,Qro,2020-03-05,7,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.8,0,29,31,21,16
23,Quintana Roo,QRoo,2020-03-05,7,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,8,0,0,1.914286,3,7,6,3,2
24,San Luis Potos�,SLP,2020-03-05,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.657143,0,26,25,17,31
25,Sinaloa,Sin,2020-03-05,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.828571,0,6,7,6,4
26,Sonora,Son,2020-03-05,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.685714,0,19,20,26,25
27,Tabasco,Tab,2020-03-05,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.771428,0,32,29,14,17
28,Tamaulipas,Tamps,2020-03-05,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.028572,0,27,27,12,24
29,Tlaxcala,Tlax,2020-03-05,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.2,0,28,28,28,14
30,Veracruz,Ver,2020-03-05,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.542857,0,18,17,13,23
31,Yucat�n,Yuc,2020-03-05,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.542857,0,10,9,29,6
32,Zacatecas,Zac,2020-03-05,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8571429,0,3,3,30,22
0,Nacional,Nacional,2020-03-06,8,9,38,0,3,,,,,,,,,,,,,,,,,,,,,3.809302,0.6005866,,,,
1,Aguascalientes,Ags,2020-03-06,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.028571,0,13,15,16,5
2,Baja California,BC,2020-03-06,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.485714,0,17,18,25,16
3,Baja California Sur,BCS,2020-03-06,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.457143,0,19,19,10,13
4,Campeche,Camp,2020-03-06,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.228571,0,15,10,12,21
5,Coahuila,Coah,2020-03-06,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.371428,0,30,29,28,7
6,Colima,Col,2020-03-06,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2285714,0,4,4,32,19
7,Chiapas,Chis,2020-03-06,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0285714,0,1,1,13,30
8,Chihuahua,Chih,2020-03-06,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.942857,0,25,27,19,11
9,Ciudad de Mexico,CDMX,2020-03-06,8,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.714286,0,24,21,5,22
10,Durango,Dgo,2020-03-06,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.057143,0,14,17,14,4
11,Guanajuato,Gto,2020-03-06,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.857143,0,8,7,11,24
12,Guerrero,Gro,2020-03-06,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0857143,0,2,2,9,31
13,Hidalgo,Hgo,2020-03-06,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.285714,0,10,12,7,9
14,Jalisco,Jal,2020-03-06,8,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.628572,0,23,20,4,12
15,Estado de Mexico,Edomex,2020-03-06,8,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.628572,0,22,25,15,17
16,Michoac�n,Mich,2020-03-06,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,9,9,30,8
17,Morelos,Mor,2020-03-06,8,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,4.4,7.45356,18,23,2,2
18,Nayarit,Nay,2020-03-06,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.428571,0,12,13,24,14
19,Nuevo Le�n,NL,2020-03-06,8,1,4,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,8.057143,9.428091,31,32,1,1
20,Oaxaca,Oax,2020-03-06,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.285714,0,5,5,26,25
21,Puebla,Pue,2020-03-06,8,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.228571,0,16,14,8,6
22,Quer�taro,Qro,2020-03-06,8,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.228571,0,29,30,21,18
23,Quintana Roo,QRoo,2020-03-06,8,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,9,0,0,1.371429,3,6,6,3,3
24,San Luis Potos�,SLP,2020-03-06,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.057143,0,26,24,20,32
25,Sinaloa,Sin,2020-03-06,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,0,7,8,31,23
26,Sonora,Son,2020-03-06,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6,0,21,22,22,15
27,Tabasco,Tab,2020-03-06,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.685715,0,32,31,6,20
28,Tamaulipas,Tamps,2020-03-06,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.571429,0,27,26,23,26
29,Tlaxcala,Tlax,2020-03-06,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.714286,0,28,28,18,28
30,Veracruz,Ver,2020-03-06,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.485714,0,20,16,17,29
31,Yucat�n,Yuc,2020-03-06,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4,0,11,11,27,27
32,Zacatecas,Zac,2020-03-06,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1428571,0,3,3,29,10
0,Nacional,Nacional,2020-03-07,9,16,54,0,3,,,,,,,,,,,,,,,,,,,,,3.342857,0.6397201,,,,
1,Aguascalientes,Ags,2020-03-07,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.371429,0,8,15,9,11
2,Baja California,BC,2020-03-07,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.085714,0,17,18,20,32
3,Baja California Sur,BCS,2020-03-07,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.085714,0,20,21,5,28
4,Campeche,Camp,2020-03-07,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.628572,0,15,10,25,20
5,Coahuila,Coah,2020-03-07,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.571429,0,29,29,14,7
6,Colima,Col,2020-03-07,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2571429,0,4,2,18,16
7,Chiapas,Chis,2020-03-07,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7142857,0,1,1,10,5
8,Chihuahua,Chih,2020-03-07,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.628572,0,26,26,24,30
9,Ciudad de Mexico,CDMX,2020-03-07,9,6,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2,0,21,20,32,21
10,Durango,Dgo,2020-03-07,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.428571,0,13,16,17,9
11,Guanajuato,Gto,2020-03-07,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.514286,0,10,8,22,10
12,Guerrero,Gro,2020-03-07,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.4571429,0,3,4,11,23
13,Hidalgo,Hgo,2020-03-07,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.628571,0,11,12,31,6
14,Jalisco,Jal,2020-03-07,9,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.342857,0,23,23,6,31
15,Estado de Mexico,Edomex,2020-03-07,9,5,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.371428,0,24,25,26,15
16,Michoac�n,Mich,2020-03-07,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.514286,0,9,9,29,13
