State_Code,Date,Days,State_Name,GoogleNonEssential,avg_google_7d,State_code,National_google_7d
24,28-Apr-20,62,San Luis Potosí,-45.799999,-46,SLP,-47.704323
24,29-Apr-20,63,San Luis Potosí,-43.599998,-45.657101,SLP,-47.324909
24,30-Apr-20,64,San Luis Potosí,-35.400002,-44.085701,SLP,-45.981838
24,1-May-20,65,San Luis Potosí,-51.799999,-44.7714,SLP,-46.350597
24,2-May-20,66,San Luis Potosí,-43.799999,-44.828602,SLP,-46.010628
24,3-May-20,67,San Luis Potosí,-46.599998,-44.742901,SLP,-45.675522
24,4-May-20,68,San Luis Potosí,-44.200001,-44.4571,SLP,-45.204643
24,5-May-20,69,San Luis Potosí,-45.200001,-44.371399,SLP,-45.055805
24,6-May-20,70,San Luis Potosí,-44.400002,-44.485699,SLP,-45.113831
24,7-May-20,71,San Luis Potosí,-43.799999,-45.685699,SLP,-46.035656
24,8-May-20,72,San Luis Potosí,,,SLP,0
24,9-May-20,73,San Luis Potosí,,,SLP,0
24,10-May-20,74,San Luis Potosí,,,SLP,0
24,11-May-20,75,San Luis Potosí,,,SLP,0
24,12-May-20,76,San Luis Potosí,,,SLP,0
24,13-May-20,77,San Luis Potosí,,,SLP,0
24,14-May-20,78,San Luis Potosí,,,SLP,0
24,15-May-20,79,San Luis Potosí,,-45.685699,SLP,-46.035656
25,27-Feb-20,1,Sinaloa,3.2,10.5429,Sin,1.890146
25,28-Feb-20,2,Sinaloa,3.8,9.6285696,Sin,2.4199331
25,29-Feb-20,3,Sinaloa,0.80000001,7.4000001,Sin,2.8990023
25,1-Mar-20,4,Sinaloa,4.1999998,5.1999998,Sin,3.2682176
25,2-Mar-20,5,Sinaloa,1.8,4,Sin,3.4790695
25,3-Mar-20,6,Sinaloa,0.2,2.57143,Sin,3.57763
25,4-Mar-20,7,Sinaloa,0.80000001,2.11429,Sin,3.9831676
25,5-Mar-20,8,Sinaloa,1.2,1.82857,Sin,4.2334437
25,6-Mar-20,9,Sinaloa,0.80000001,1.4,Sin,3.8093014
25,7-Mar-20,10,Sinaloa,-1.4,1.08571,Sin,3.3428574
25,8-Mar-20,11,Sinaloa,1.6,0.71428603,Sin,2.9867105
25,9-Mar-20,12,Sinaloa,-11.4,-1.17143,Sin,1.1049826
25,10-Mar-20,13,Sinaloa,1.6,-0.97142899,Sin,1.0398666
25,11-Mar-20,14,Sinaloa,0.60000002,-1,Sin,0.89568043
25,12-Mar-20,15,Sinaloa,4.4000001,-0.54285699,Sin,0.96168196
25,13-Mar-20,16,Sinaloa,7.5999999,0.42857099,Sin,1.3242532
25,14-Mar-20,17,Sinaloa,8.6000004,1.8571399,Sin,1.990034
25,15-Mar-20,18,Sinaloa,7,2.6285701,Sin,1.9140642
25,16-Mar-20,19,Sinaloa,-8.8000002,3,Sin,1.2489482
25,17-Mar-20,20,Sinaloa,0.40000001,2.8285699,Sin,0.64473975
25,18-Mar-20,21,Sinaloa,-5.5999999,1.94286,Sin,-0.84828395
25,19-Mar-20,22,Sinaloa,-9.3999996,-0.028571,Sin,-2.9993358
25,20-Mar-20,23,Sinaloa,-14.2,-3.1428599,Sin,-6.0511632
25,21-Mar-20,24,Sinaloa,-19.200001,-7.1142902,Sin,-9.8126249
25,22-Mar-20,25,Sinaloa,-24.4,-11.6,Sin,-13.846058
25,23-Mar-20,26,Sinaloa,-27.200001,-14.2286,Sin,-15.72114
25,24-Mar-20,27,Sinaloa,-30.4,-18.628599,Sin,-19.699438
25,25-Mar-20,28,Sinaloa,-32.599998,-22.485701,Sin,-23.121817
25,26-Mar-20,29,Sinaloa,-33.599998,-25.9429,Sin,-26.222815
25,27-Mar-20,30,Sinaloa,-34.799999,-28.8857,Sin,-28.716715
25,28-Mar-20,31,Sinaloa,-31.4,-30.628599,Sin,-30.190027
25,29-Mar-20,32,Sinaloa,-35.400002,-32.200001,Sin,-31.5557
25,30-Mar-20,33,Sinaloa,-34,-33.171398,Sin,-32.414841
25,31-Mar-20,34,Sinaloa,-34.200001,-33.714298,Sin,-32.910957
25,1-Apr-20,35,Sinaloa,-34.599998,-34,Sin,-33.248947
25,2-Apr-20,36,Sinaloa,-36.799999,-34.4571,Sin,-33.866886
25,3-Apr-20,37,Sinaloa,-40,-35.200001,Sin,-34.647175
25,4-Apr-20,38,Sinaloa,-37,-36,Sin,-35.58028
25,5-Apr-20,39,Sinaloa,-42.200001,-36.971401,Sin,-36.477962
25,6-Apr-20,40,Sinaloa,-43.200001,-38.285702,Sin,-37.59491
25,7-Apr-20,41,Sinaloa,-44,-39.685699,Sin,-38.739082
25,8-Apr-20,42,Sinaloa,-43.799999,-41,Sin,-39.600433
25,9-Apr-20,43,Sinaloa,-52,-43.171398,Sin,-40.897007
25,10-Apr-20,44,Sinaloa,-60.400002,-46.085701,Sin,-43.676853
25,11-Apr-20,45,Sinaloa,-57.400002,-49,Sin,-45.697903
25,12-Apr-20,46,Sinaloa,-52.400002,-50.4571,Sin,-46.5546
25,13-Apr-20,47,Sinaloa,-48.799999,-51.257099,Sin,-46.869102
25,14-Apr-20,48,Sinaloa,-48.599998,-51.914299,Sin,-47.083946
25,15-Apr-20,49,Sinaloa,-46.400002,-52.285702,Sin,-47.128235
25,16-Apr-20,50,Sinaloa,-47.799999,-51.685699,Sin,-46.479736
25,17-Apr-20,51,Sinaloa,-50,-50.200001,Sin,-44.314949
25,18-Apr-20,52,Sinaloa,-50.799999,-49.257099,Sin,-43.143311
25,19-Apr-20,53,Sinaloa,-53.799999,-49.4571,Sin,-42.848949
25,20-Apr-20,54,Sinaloa,-52,-49.914299,Sin,-43.121155
25,21-Apr-20,55,Sinaloa,-55,-50.828602,Sin,-43.725368
25,22-Apr-20,56,Sinaloa,-54.799999,-52.028599,Sin,-44.686371
25,23-Apr-20,57,Sinaloa,-55.599998,-53.142899,Sin,-45.612629
25,24-Apr-20,58,Sinaloa,-56.200001,-54.028599,Sin,-46.387611
25,25-Apr-20,59,Sinaloa,-53.200001,-54.371399,Sin,-46.83543
25,26-Apr-20,60,Sinaloa,-55.799999,-54.657101,Sin,-47.282829
25,27-Apr-20,61,Sinaloa,-53.799999,-54.914299,Sin,-47.67907
25,28-Apr-20,62,Sinaloa,-53.799999,-54.742901,Sin,-47.704323
25,29-Apr-20,63,Sinaloa,-51,-54.200001,Sin,-47.324909
25,30-Apr-20,64,Sinaloa,-44.400002,-52.599998,Sin,-45.981838
25,1-May-20,65,Sinaloa,-58.799999,-52.971401,Sin,-46.350597
25,2-May-20,66,Sinaloa,-50.599998,-52.599998,Sin,-46.010628
25,3-May-20,67,Sinaloa,-53.200001,-52.2286,Sin,-45.675522
25,4-May-20,68,Sinaloa,-50.599998,-51.7714,Sin,-45.204643
25,5-May-20,69,Sinaloa,-51.599998,-51.4571,Sin,-45.055805
25,6-May-20,70,Sinaloa,-50.799999,-51.4286,Sin,-45.113831
25,7-May-20,71,Sinaloa,-50,-52.2286,Sin,-46.035656
25,8-May-20,72,Sinaloa,,,Sin,0
25,9-May-20,73,Sinaloa,,,Sin,0
25,10-May-20,74,Sinaloa,,,Sin,0
25,11-May-20,75,Sinaloa,,,Sin,0
25,12-May-20,76,Sinaloa,,,Sin,0
25,13-May-20,77,Sinaloa,,,Sin,0
25,14-May-20,78,Sinaloa,,,Sin,0
25,15-May-20,79,Sinaloa,,-52.2286,Sin,-46.035656
26,27-Feb-20,1,Sonora,3.8,2.6285701,Son,1.890146
26,28-Feb-20,2,Sonora,6.8000002,3.0285699,Son,2.4199331
26,29-Feb-20,3,Sonora,6.1999998,3.7142899,Son,2.8990023
26,1-Mar-20,4,Sonora,6,4.2571402,Son,3.2682176
26,2-Mar-20,5,Sonora,2.5999999,4.5142899,Son,3.4790695
26,3-Mar-20,6,Sonora,0.80000001,4.1714301,Son,3.57763
26,4-Mar-20,7,Sonora,4.8000002,4.4285698,Son,3.9831676
26,5-Mar-20,8,Sonora,5.5999999,4.68571,Son,4.2334437
26,6-Mar-20,9,Sonora,6.1999998,4.5999999,Son,3.8093014
26,7-Mar-20,10,Sonora,3.8,4.2571402,Son,3.3428574
26,8-Mar-20,11,Sonora,-3.8,2.8571401,Son,2.9867105
26,9-Mar-20,12,Sonora,-6.1999998,1.6,Son,1.1049826
26,10-Mar-20,13,Sonora,5.5999999,2.2857101,Son,1.0398666
26,11-Mar-20,14,Sonora,3.2,2.0571401,Son,0.89568043
26,12-Mar-20,15,Sonora,-4,0.68571401,Son,0.96168196
26,13-Mar-20,16,Sonora,10,1.22857,Son,1.3242532
26,14-Mar-20,17,Sonora,9.3999996,2.0285699,Son,1.990034
26,15-Mar-20,18,Sonora,4.5999999,3.22857,Son,1.9140642
26,16-Mar-20,19,Sonora,-6,3.2571399,Son,1.2489482
26,17-Mar-20,20,Sonora,-4,1.88571,Son,0.64473975
26,18-Mar-20,21,Sonora,-24,-2,Son,-0.84828395
26,19-Mar-20,22,Sonora,-18.4,-4.0571399,Son,-2.9993358
26,20-Mar-20,23,Sonora,-21.4,-8.54286,Son,-6.0511632
26,21-Mar-20,24,Sonora,-23.6,-13.2571,Son,-9.8126249
26,22-Mar-20,25,Sonora,-31.799999,-18.4571,Son,-13.846058
26,23-Mar-20,26,Sonora,-29.200001,-21.7714,Son,-15.72114
26,24-Mar-20,27,Sonora,-30.6,-25.5714,Son,-19.699438
26,25-Mar-20,28,Sonora,-32,-26.7143,Son,-23.121817
26,26-Mar-20,29,Sonora,-33.799999,-28.914301,Son,-26.222815
26,27-Mar-20,30,Sonora,-34.799999,-30.8286,Son,-28.716715
26,28-Mar-20,31,Sonora,-31.799999,-32,Son,-30.190027
26,29-Mar-20,32,Sonora,-39.599998,-33.1143,Son,-31.5557
26,30-Mar-20,33,Sonora,-36.599998,-34.171398,Son,-32.414841
26,31-Mar-20,34,Sonora,-36,-34.942902,Son,-32.910957
26,1-Apr-20,35,Sonora,-36.400002,-35.5714,Son,-33.248947
26,2-Apr-20,36,Sonora,-38.599998,-36.257099,Son,-33.866886
26,3-Apr-20,37,Sonora,-41.400002,-37.200001,Son,-34.647175
26,4-Apr-20,38,Sonora,-40.400002,-38.4286,Son,-35.58028
26,5-Apr-20,39,Sonora,-46.799999,-39.4571,Son,-36.477962
26,6-Apr-20,40,Sonora,-44.200001,-40.5429,Son,-37.59491
26,7-Apr-20,41,Sonora,-43,-41.5429,Son,-38.739082
26,8-Apr-20,42,Sonora,-41.599998,-42.285702,Son,-39.600433
26,9-Apr-20,43,Sonora,-48.200001,-43.657101,Son,-40.897007
26,10-Apr-20,44,Sonora,-58,-46.028599,Son,-43.676853
26,11-Apr-20,45,Sonora,-55.799999,-48.2286,Son,-45.697903
26,12-Apr-20,46,Sonora,-52.599998,-49.057098,Son,-46.5546
26,13-Apr-20,47,Sonora,-54.799999,-50.5714,Son,-46.869102
26,14-Apr-20,48,Sonora,-52.200001,-51.8857,Son,-47.083946
26,15-Apr-20,49,Sonora,-50.200001,-53.1143,Son,-47.128235
26,16-Apr-20,50,Sonora,-49.400002,-53.285702,Son,-46.479736
26,17-Apr-20,51,Sonora,-50.400002,-52.200001,Son,-44.314949
26,18-Apr-20,52,Sonora,-50.200001,-51.400002,Son,-43.143311
26,19-Apr-20,53,Sonora,-53.400002,-51.514301,Son,-42.848949
26,20-Apr-20,54,Sonora,-50.799999,-50.942902,Son,-43.121155
26,21-Apr-20,55,Sonora,-51,-50.7714,Son,-43.725368
26,22-Apr-20,56,Sonora,-50.799999,-50.857101,Son,-44.686371
26,23-Apr-20,57,Sonora,-50,-50.942902,Son,-45.612629
26,24-Apr-20,58,Sonora,-51.200001,-51.057098,Son,-46.387611
26,25-Apr-20,59,Sonora,-48.599998,-50.828602,Son,-46.83543
26,26-Apr-20,60,Sonora,-52.400002,-50.685699,Son,-47.282829
26,27-Apr-20,61,Sonora,-49.599998,-50.514301,Son,-47.67907
26,28-Apr-20,62,Sonora,-47.400002,-50,Son,-47.704323
26,29-Apr-20,63,Sonora,-44.599998,-49.1143,Son,-47.324909
26,30-Apr-20,64,Sonora,-37.799999,-47.371399,Son,-45.981838
26,1-May-20,65,Sonora,-52,-47.485699,Son,-46.350597
26,2-May-20,66,Sonora,-45.599998,-47.057098,Son,-46.010628
26,3-May-20,67,Sonora,-49.200001,-46.599998,Son,-45.675522
26,4-May-20,68,Sonora,-44.200001,-45.828602,Son,-45.204643
26,5-May-20,69,Sonora,-43.799999,-45.314301,Son,-45.055805
26,6-May-20,70,Sonora,-42.799999,-45.057098,Son,-45.113831
26,7-May-20,71,Sonora,-42.400002,-45.714298,Son,-46.035656
26,8-May-20,72,Sonora,,,Son,0
26,9-May-20,73,Sonora,,,Son,0
26,10-May-20,74,Sonora,,,Son,0
26,11-May-20,75,Sonora,,,Son,0
26,12-May-20,76,Sonora,,,Son,0
26,13-May-20,77,Sonora,,,Son,0
26,14-May-20,78,Sonora,,,Son,0
26,15-May-20,79,Sonora,,-45.714298,Son,-46.035656
27,27-Feb-20,1,Tabasco,-12.6,2.08571,Tab,1.890146
27,28-Feb-20,2,Tabasco,9.6000004,2.4000001,Tab,2.4199331
27,29-Feb-20,3,Tabasco,7.5999999,3.6285701,Tab,2.8990023
27,1-Mar-20,4,Tabasco,7.4000001,4.1999998,Tab,3.2682176
27,2-Mar-20,5,Tabasco,12.8,4.7142901,Tab,3.4790695
27,3-Mar-20,6,Tabasco,9.3999996,4.9714298,Tab,3.57763
27,4-Mar-20,7,Tabasco,8.3999996,6.08571,Tab,3.9831676
27,5-Mar-20,8,Tabasco,6.1999998,8.77143,Tab,4.2334437
27,6-Mar-20,9,Tabasco,9,8.68571,Tab,3.8093014
27,7-Mar-20,10,Tabasco,1.8,7.8571401,Tab,3.3428574
27,8-Mar-20,11,Tabasco,3.5999999,7.31429,Tab,2.9867105
27,9-Mar-20,12,Tabasco,0.60000002,5.5714302,Tab,1.1049826
27,10-Mar-20,13,Tabasco,9.8000002,5.6285701,Tab,1.0398666
27,11-Mar-20,14,Tabasco,5.8000002,5.2571402,Tab,0.89568043
27,12-Mar-20,15,Tabasco,9,5.6571398,Tab,0.96168196
27,13-Mar-20,16,Tabasco,13,6.22857,Tab,1.3242532
27,14-Mar-20,17,Tabasco,12.6,7.77143,Tab,1.990034
27,15-Mar-20,18,Tabasco,3.8,7.8000002,Tab,1.9140642
27,16-Mar-20,19,Tabasco,-10.2,6.2571402,Tab,1.2489482
27,17-Mar-20,20,Tabasco,10.4,6.3428602,Tab,0.64473975
27,18-Mar-20,21,Tabasco,3.4000001,6,Tab,-0.84828395
27,19-Mar-20,22,Tabasco,0.2,4.7428598,Tab,-2.9993358
27,20-Mar-20,23,Tabasco,-6.4000001,1.9714299,Tab,-6.0511632
27,21-Mar-20,24,Tabasco,-15.4,-2.0285699,Tab,-9.8126249
27,22-Mar-20,25,Tabasco,-27,-6.4285698,Tab,-13.846058
27,23-Mar-20,26,Tabasco,-25.6,-8.6285696,Tab,-15.72114
27,24-Mar-20,27,Tabasco,-29.6,-14.3429,Tab,-19.699438
27,25-Mar-20,28,Tabasco,-35.400002,-19.8857,Tab,-23.121817
27,26-Mar-20,29,Tabasco,-36.799999,-25.1714,Tab,-26.222815
27,27-Mar-20,30,Tabasco,-34.400002,-29.1714,Tab,-28.716715
27,28-Mar-20,31,Tabasco,-31.4,-31.4571,Tab,-30.190027
27,29-Mar-20,32,Tabasco,-39,-33.171398,Tab,-31.5557
27,30-Mar-20,33,Tabasco,-35,-34.514301,Tab,-32.414841
27,31-Mar-20,34,Tabasco,-36,-35.4286,Tab,-32.910957
27,1-Apr-20,35,Tabasco,-36,-35.514301,Tab,-33.248947
27,2-Apr-20,36,Tabasco,-42.599998,-36.342899,Tab,-33.866886
27,3-Apr-20,37,Tabasco,-43.799999,-37.685699,Tab,-34.647175
27,4-Apr-20,38,Tabasco,-40,-38.914299,Tab,-35.58028
27,5-Apr-20,39,Tabasco,-46.200001,-39.942902,Tab,-36.477962
27,6-Apr-20,40,Tabasco,-45.200001,-41.400002,Tab,-37.59491
27,7-Apr-20,41,Tabasco,-47,-42.971401,Tab,-38.739082
27,8-Apr-20,42,Tabasco,-48.400002,-44.742901,Tab,-39.600433
27,9-Apr-20,43,Tabasco,-53,-46.2286,Tab,-40.897007
27,10-Apr-20,44,Tabasco,-64,-49.1143,Tab,-43.676853
27,11-Apr-20,45,Tabasco,-53.799999,-51.085701,Tab,-45.697903
27,12-Apr-20,46,Tabasco,-51,-51.7714,Tab,-46.5546
27,13-Apr-20,47,Tabasco,-45.599998,-51.828602,Tab,-46.869102
27,14-Apr-20,48,Tabasco,-46,-51.685699,Tab,-47.083946
27,15-Apr-20,49,Tabasco,-43,-50.914299,Tab,-47.128235
27,16-Apr-20,50,Tabasco,-44.799999,-49.742901,Tab,-46.479736
27,17-Apr-20,51,Tabasco,-46.200001,-47.200001,Tab,-44.314949
27,18-Apr-20,52,Tabasco,-45.799999,-46.057098,Tab,-43.143311
27,19-Apr-20,53,Tabasco,-49.200001,-45.799999,Tab,-42.848949
27,20-Apr-20,54,Tabasco,-47.599998,-46.085701,Tab,-43.121155
27,21-Apr-20,55,Tabasco,-51,-46.799999,Tab,-43.725368
27,22-Apr-20,56,Tabasco,-56.200001,-48.685699,Tab,-44.686371
27,23-Apr-20,57,Tabasco,-57.400002,-50.485699,Tab,-45.612629
27,24-Apr-20,58,Tabasco,-57.599998,-52.1143,Tab,-46.387611
27,25-Apr-20,59,Tabasco,-54.599998,-53.371399,Tab,-46.83543
27,26-Apr-20,60,Tabasco,-58.200001,-54.657101,Tab,-47.282829
27,27-Apr-20,61,Tabasco,-57.599998,-56.085701,Tab,-47.67907
27,28-Apr-20,62,Tabasco,-56.200001,-56.828602,Tab,-47.704323
27,29-Apr-20,63,Tabasco,-53.599998,-56.4571,Tab,-47.324909
27,30-Apr-20,64,Tabasco,-47.599998,-55.057098,Tab,-45.981838
27,1-May-20,65,Tabasco,-57.799999,-55.085701,Tab,-46.350597
27,2-May-20,66,Tabasco,-51.599998,-54.657101,Tab,-46.010628
27,3-May-20,67,Tabasco,-55.400002,-54.257099,Tab,-45.675522
27,4-May-20,68,Tabasco,-52.599998,-53.5429,Tab,-45.204643
27,5-May-20,69,Tabasco,-56.200001,-53.5429,Tab,-45.055805
27,6-May-20,70,Tabasco,-55.799999,-53.857101,Tab,-45.113831
27,7-May-20,71,Tabasco,-55.200001,-54.942902,Tab,-46.035656
27,8-May-20,72,Tabasco,,,Tab,0
27,9-May-20,73,Tabasco,,,Tab,0
27,10-May-20,74,Tabasco,,,Tab,0
27,11-May-20,75,Tabasco,,,Tab,0
27,12-May-20,76,Tabasco,,,Tab,0
27,13-May-20,77,Tabasco,,,Tab,0
27,14-May-20,78,Tabasco,,,Tab,0
27,15-May-20,79,Tabasco,,-54.942902,Tab,-46.035656
28,27-Feb-20,1,Tamaulipas,0.2,0.60000002,Tamps,1.890146
28,28-Feb-20,2,Tamaulipas,8.8000002,2,Tamps,2.4199331
28,29-Feb-20,3,Tamaulipas,6.5999999,2.4857099,Tamps,2.8990023
28,1-Mar-20,4,Tamaulipas,8.6000004,3.1714301,Tamps,3.2682176
28,2-Mar-20,5,Tamaulipas,5.4000001,3.6285701,Tamps,3.4790695
28,3-Mar-20,6,Tamaulipas,3.5999999,4.0571399,Tamps,3.57763
28,4-Mar-20,7,Tamaulipas,5.1999998,5.4857101,Tamps,3.9831676
28,5-Mar-20,8,Tamaulipas,4,6.0285702,Tamps,4.2334437
28,6-Mar-20,9,Tamaulipas,5.5999999,5.5714302,Tamps,3.8093014
28,7-Mar-20,10,Tamaulipas,5.1999998,5.3714299,Tamps,3.3428574
28,8-Mar-20,11,Tamaulipas,5.1999998,4.8857098,Tamps,2.9867105
28,9-Mar-20,12,Tamaulipas,-3.2,3.65714,Tamps,1.1049826
28,10-Mar-20,13,Tamaulipas,1.8,3.4000001,Tamps,1.0398666
28,11-Mar-20,14,Tamaulipas,3.5999999,3.1714301,Tamps,0.89568043
28,12-Mar-20,15,Tamaulipas,6.4000001,3.5142901,Tamps,0.96168196
28,13-Mar-20,16,Tamaulipas,9.8000002,4.1142902,Tamps,1.3242532
28,14-Mar-20,17,Tamaulipas,8.3999996,4.5714302,Tamps,1.990034
28,15-Mar-20,18,Tamaulipas,4.1999998,4.4285698,Tamps,1.9140642
28,16-Mar-20,19,Tamaulipas,-9.3999996,3.54286,Tamps,1.2489482
28,17-Mar-20,20,Tamaulipas,-7,2.2857101,Tamps,0.64473975
28,18-Mar-20,21,Tamaulipas,-11.6,0.114286,Tamps,-0.84828395
28,19-Mar-20,22,Tamaulipas,-17.6,-3.31429,Tamps,-2.9993358
28,20-Mar-20,23,Tamaulipas,-19,-7.4285698,Tamps,-6.0511632
28,21-Mar-20,24,Tamaulipas,-24.200001,-12.0857,Tamps,-9.8126249
28,22-Mar-20,25,Tamaulipas,-31.799999,-17.2286,Tamps,-13.846058
28,23-Mar-20,26,Tamaulipas,-28.799999,-20,Tamps,-15.72114
28,24-Mar-20,27,Tamaulipas,-31.4,-23.485701,Tamps,-19.699438
28,25-Mar-20,28,Tamaulipas,-33.799999,-26.657101,Tamps,-23.121817
28,26-Mar-20,29,Tamaulipas,-33.799999,-28.971399,Tamps,-26.222815
28,27-Mar-20,30,Tamaulipas,-33.799999,-31.085699,Tamps,-28.716715
28,28-Mar-20,31,Tamaulipas,-32,-32.200001,Tamps,-30.190027
28,29-Mar-20,32,Tamaulipas,-39.200001,-33.257099,Tamps,-31.5557
28,30-Mar-20,33,Tamaulipas,-34.200001,-34.028599,Tamps,-32.414841
28,31-Mar-20,34,Tamaulipas,-33.599998,-34.342899,Tamps,-32.910957
28,1-Apr-20,35,Tamaulipas,-33,-34.2286,Tamps,-33.248947
28,2-Apr-20,36,Tamaulipas,-34.200001,-34.285702,Tamps,-33.866886
28,3-Apr-20,37,Tamaulipas,-36.599998,-34.685699,Tamps,-34.647175
28,4-Apr-20,38,Tamaulipas,-39,-35.685699,Tamps,-35.58028
28,5-Apr-20,39,Tamaulipas,-44.799999,-36.485699,Tamps,-36.477962
28,6-Apr-20,40,Tamaulipas,-41.200001,-37.485699,Tamps,-37.59491
28,7-Apr-20,41,Tamaulipas,-42.799999,-38.799999,Tamps,-38.739082
28,8-Apr-20,42,Tamaulipas,-41.599998,-40.028599,Tamps,-39.600433
28,9-Apr-20,43,Tamaulipas,-47,-41.857101,Tamps,-40.897007
28,10-Apr-20,44,Tamaulipas,-55.599998,-44.5714,Tamps,-43.676853
28,11-Apr-20,45,Tamaulipas,-50.200001,-46.171398,Tamps,-45.697903
28,12-Apr-20,46,Tamaulipas,-49.599998,-46.857101,Tamps,-46.5546
28,13-Apr-20,47,Tamaulipas,-44,-47.257099,Tamps,-46.869102
28,14-Apr-20,48,Tamaulipas,-43.400002,-47.342899,Tamps,-47.083946
28,15-Apr-20,49,Tamaulipas,-40.599998,-47.200001,Tamps,-47.128235
28,16-Apr-20,50,Tamaulipas,-41.200001,-46.371399,Tamps,-46.479736
28,17-Apr-20,51,Tamaulipas,-41.799999,-44.400002,Tamps,-44.314949
28,18-Apr-20,52,Tamaulipas,-42.599998,-43.314301,Tamps,-43.143311
28,19-Apr-20,53,Tamaulipas,-46.799999,-42.914299,Tamps,-42.848949
28,20-Apr-20,54,Tamaulipas,-43.400002,-42.828602,Tamps,-43.121155
28,21-Apr-20,55,Tamaulipas,-45.599998,-43.142899,Tamps,-43.725368
28,22-Apr-20,56,Tamaulipas,-44.799999,-43.742901,Tamps,-44.686371
28,23-Apr-20,57,Tamaulipas,-45.200001,-44.314301,Tamps,-45.612629
28,24-Apr-20,58,Tamaulipas,-46.400002,-44.971401,Tamps,-46.387611
28,25-Apr-20,59,Tamaulipas,-44.200001,-45.200001,Tamps,-46.83543
28,26-Apr-20,60,Tamaulipas,-48.400002,-45.4286,Tamps,-47.282829
28,27-Apr-20,61,Tamaulipas,-46.799999,-45.914299,Tamps,-47.67907
28,28-Apr-20,62,Tamaulipas,-45.599998,-45.914299,Tamps,-47.704323
28,29-Apr-20,63,Tamaulipas,-42.799999,-45.628601,Tamps,-47.324909
28,30-Apr-20,64,Tamaulipas,-33.400002,-43.942902,Tamps,-45.981838
28,1-May-20,65,Tamaulipas,-46.799999,-44,Tamps,-46.350597
28,2-May-20,66,Tamaulipas,-40.599998,-43.485699,Tamps,-46.010628
28,3-May-20,67,Tamaulipas,-46.799999,-43.257099,Tamps,-45.675522
28,4-May-20,68,Tamaulipas,-40.599998,-42.371399,Tamps,-45.204643
28,5-May-20,69,Tamaulipas,-41.799999,-41.828602,Tamps,-45.055805
28,6-May-20,70,Tamaulipas,-41.200001,-41.599998,Tamps,-45.113831
28,7-May-20,71,Tamaulipas,-38.799999,-42.371399,Tamps,-46.035656
28,8-May-20,72,Tamaulipas,,,Tamps,0
28,9-May-20,73,Tamaulipas,,,Tamps,0
28,10-May-20,74,Tamaulipas,,,Tamps,0
28,11-May-20,75,Tamaulipas,,,Tamps,0
28,12-May-20,76,Tamaulipas,,,Tamps,0
28,13-May-20,77,Tamaulipas,,,Tamps,0
28,14-May-20,78,Tamaulipas,,,Tamps,0
28,15-May-20,79,Tamaulipas,,-42.371399,Tamps,-46.035656
29,27-Feb-20,1,Tlaxcala,2.5999999,6.4000001,Tlax,1.890146
29,28-Feb-20,2,Tlaxcala,8.3999996,6.8000002,Tlax,2.4199331
29,29-Feb-20,3,Tlaxcala,9.1999998,6.9714298,Tlax,2.8990023
29,1-Mar-20,4,Tlaxcala,8.3999996,6.91429,Tlax,3.2682176
29,2-Mar-20,5,Tlaxcala,5.8000002,6.77143,Tlax,3.4790695
29,3-Mar-20,6,Tlaxcala,4.4000001,6.54286,Tlax,3.57763
29,4-Mar-20,7,Tlaxcala,4,6.1142902,Tlax,3.9831676
29,5-Mar-20,8,Tlaxcala,3.2,6.1999998,Tlax,4.2334437
29,6-Mar-20,9,Tlaxcala,5,5.7142901,Tlax,3.8093014
29,7-Mar-20,10,Tlaxcala,4.8000002,5.08571,Tlax,3.3428574
29,8-Mar-20,11,Tlaxcala,2,4.1714301,Tlax,2.9867105
29,9-Mar-20,12,Tlaxcala,-7.1999998,2.31429,Tlax,1.1049826
29,10-Mar-20,13,Tlaxcala,2.8,2.08571,Tlax,1.0398666
29,11-Mar-20,14,Tlaxcala,1,1.65714,Tlax,0.89568043
29,12-Mar-20,15,Tlaxcala,2,1.48571,Tlax,0.96168196
29,13-Mar-20,16,Tlaxcala,5.5999999,1.57143,Tlax,1.3242532
29,14-Mar-20,17,Tlaxcala,9.1999998,2.2,Tlax,1.990034
29,15-Mar-20,18,Tlaxcala,1.8,2.1714301,Tlax,1.9140642
29,16-Mar-20,19,Tlaxcala,-13,1.34286,Tlax,1.2489482
29,17-Mar-20,20,Tlaxcala,-5.1999998,0.2,Tlax,0.64473975
29,18-Mar-20,21,Tlaxcala,-11.6,-1.6,Tlax,-0.84828395
29,19-Mar-20,22,Tlaxcala,-15,-4.0285702,Tlax,-2.9993358
29,20-Mar-20,23,Tlaxcala,-19.6,-7.6285701,Tlax,-6.0511632
29,21-Mar-20,24,Tlaxcala,-13.2,-10.8286,Tlax,-9.8126249
29,22-Mar-20,25,Tlaxcala,-21.200001,-14.1143,Tlax,-13.846058
29,23-Mar-20,26,Tlaxcala,-23.799999,-15.6571,Tlax,-15.72114
29,24-Mar-20,27,Tlaxcala,-26.799999,-18.742901,Tlax,-19.699438
29,25-Mar-20,28,Tlaxcala,-28,-21.085699,Tlax,-23.121817
29,26-Mar-20,29,Tlaxcala,-29.4,-23.1429,Tlax,-26.222815
29,27-Mar-20,30,Tlaxcala,-27.6,-24.2857,Tlax,-28.716715
29,28-Mar-20,31,Tlaxcala,-20.200001,-25.2857,Tlax,-30.190027
